,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,ExposureCounty12,ExposureCounty13,ExposureCounty14,ExposureCounty15,ExposureCounty16,ExposureCounty17,ExposureCounty18,ExposureCounty19,TEMP,MAX,MIN,DEWP,SLP,STP,WDSP,MXSPD,PRCP,SNDP,Fog,Rain or Drizzle,Snow or Ice Pellets,Hail,Thunder,Tornado or Funnel Cloud,Median age,Immigrants,RH,SLP-STP,MSXPD-WDSP,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
360,265196,Salmonella,2015/6/27,2015/7/13,13,SD,South Dakota,Minnehaha,,,,,,,,,,,,,,,,,,,69.98235294,81.38431373,57.70980392,60.69117647,1012.755882,960.3176471,6.402941176,10.89117647,0.128235294,0.0,0.019607843,0.117647059,0.0,0.0,0.078431373,0.0,34.7490411,11132.16986,72.41171726153983,52.4382349,4.488235294,53456.71507,5.92784081,0.435739939,219.8475169
361,265254,Salmonella,2015/7/6,2015/7/6,6,IA,Iowa,Buena Vista,,,,,,,,,,,,,,,,,,,73.0,82.4,68.0,67.9,1012.785888671875,958.3,12.0,32.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.36109589,1571.616438,84.08755242214968,54.485888671875045,20.1,48100.21918,6.093857042,2.693012603,35.62742738
362,265255,Salmonella,2015/7/16,2015/7/18,9,OH,Ohio,Crawford,,,,,,,,,,,,,,,,,,,71.79,83.39,58.93333333,47.53666667,1014.123333,974.0333333,6.743333333,13.20666667,0.096666667,0.0,0.0,0.333333333,0.0,0.0,0.333333333,0.0,42.54575342,1862.413699,42.135680271523796,40.08999970000002,6.463333337000001,41110.71507,6.41401125,0.916603471,106.7565316
363,265269,Salmonella,2015/7/7,2015/7/9,6,IL,Illinois,Cook,,,,,,,,,,,,,,,,,,,62.88333333,71.59444444,57.37222222,55.06666667,1016.25,993.2555556,9.6,16.94444444,0.123888889,0.0,0.0,0.444444444,0.0,0.0,0.055555556,0.0,35.79643836,177636.6384,75.63766881224726,22.99444440000002,7.344444440000002,55031.96712,5.644663874,0.090420225,5534.530222
364,265298,Salmonella,2015/7/18,2015/8/12,8,NY,New York,Kings,,,,,,,,,,,,,,,,,,,78.6974359,87.13717949,71.37948718,61.16730769,1011.833333,1011.140385,7.401282051,14.23205128,0.07,0.0,0.012820513,0.153846154,0.0,0.0,0.08974359,0.0,34.34205479,93807.46164,55.03289805033127,0.6929480000000012,6.830769229,47480.7411,5.771959266,0.062942797,36445.7323
365,265354,Salmonella,2015/6/21,2015/6/21,10,MN,Minnesota,St. Louis,,,,,,,,,,,,,,,,,,,62.0875,76.7375,49.2625,53.775,1010.95,966.375,3.1125,10.35,0.1,0.0,0.75,0.125,0.0,0.0,0.0,0.0,40.85287671,11649.14521,74.2080401922734,44.575000000000045,7.2375,47768.81918,7.057815606,0.337113334,32.09861067
366,265365,Salmonella,2015/7/26,2015/7/26,5,KS,Kansas,Shawnee,,,,,,,,,,,,,,,,,,,84.05,95.0,76.55,72.8,1010.95,976.65,4.15,12.05,0.165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.68657534,8570.323288,69.10125046718343,34.30000000000007,7.9,49990.65479,6.30550295,0.245024647,328.4495282
367,265419,Salmonella,2015/6/26,2015/6/26,5,TX,Texas,Waller,,,,,,,,,,,,,,,,,,,81.7,91.4,75.2,74.7,1015.2862548828125,1010.6,5.8,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.92438356,4226.424658,79.43983765431972,4.686254882812477,10.100000000000001,51149.66301,5.436233305,1.507516609,88.3302495
368,265691,Salmonella,2015/8/29,2015/8/29,46,IL,Illinois,Lake,,,,,,,,,,,,,,,,,,,62.65,65.65,58.45,62.5,1017.0,990.9,4.3,9.5,0.1,0.0,0.0,0.5,0.0,0.0,0.5,0.0,37.33589041,39165.33973,99.47400083247602,26.100000000000023,5.2,77924.97808,4.873538804,0.131110085,1584.685903
369,265582,Salmonella,2015/8/4,2015/8/5,9,MN,Minnesota,Hennepin,,,,,,,,,,,,,,,,,,,71.28333333,82.45,56.3,54.05,1015.15,983.5166667,4.466666667,9.083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1,81934.47808,54.55934117424934,31.633333300000004,4.616666666,65358.8863,5.607546554,0.180928307,2148.988842
370,265649,Salmonella,2015/8/3,2015/8/14,7,VA,Virginia,Powhatan,,,,,,,,,,,,,,,,,,,75.23083333,87.9075,65.50166667,66.31583333,1014.565833,1007.811667,4.450833333,10.65833333,0.18,0.0,0.0,0.583333333,0.0,0.0,0.25,0.0,43.21671233,2540.410959,73.89282832271505,6.754165999999941,6.207499996999999,76416.53562,4.912822744,0.491710785,108.3642397
371,265657,Salmonella,2015/3/18,2015/3/20,23,CA,California,Los Angeles,,,,,,,,,,,,,,,,,,,64.63518519,75.36481481,56.10925926,50.33529412,1015.402381,980.8229167,5.531481481,12.11111111,0.006666667,0.0,0.055555556,0.12962963,0.0,0.0,0.018518519,0.0,35.53589041,288358.1562,59.79472073110752,34.57946430000004,6.579629628999999,56126.33425,5.617737031,0.352924052,2470.420947
372,265666,Salmonella,2015/8/15,2015/8/15,10,TX,Texas,Tarrant,,,,,,,,,,,,,,,,,,,86.78,96.42,76.22,59.96,1015.6,993.28,5.06,9.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.87561644,111901.0027,40.623801951989584,22.32000000000005,4.260000000000001,58099.03288,5.475747658,0.148774496,2193.081672
373,265956,Salmonella,2015/6/25,2015/7/10,7,SC,South Carolina,Charleston,,,,,,,,,,,,,,,,,,,80.68,89.34,73.9875,72.82708333,1017.046875,1016.3625,6.3671875,13.5421875,0.12828125,0.0,0.0,0.425,0.0,0.0,0.175,0.0,36.34917808,30337.40822,77.12041869799961,0.6843750000000455,7.175000000000001,52756.29041,7.614620561,0.264948953,403.0927003
374,265964,Salmonella,2015/8/30,2015/9/4,12,MA,Massachusetts,Middlesex,,,,,,,,,,,,,,,,,,,72.88333333,88.7,57.98333333,60.3,1016.1,1010.183333,4.383333333,9.983333333,0.068333333,0.0,0.166666667,0.166666667,0.0,0.0,0.0,0.0,38.5,100101.4753,64.73630947290799,5.916667000000075,5.599999999999999,84026.12329,4.481060986,0.084372164,1889.42304
375,266062,Salmonella,2015/6/6,2015/6/24,283,NC,North Carolina,Davidson,,,,,,,,,,,,,,,,,,,78.52105263,90.37894737,68.02631579,67.90526316,1016.3096313476562,990.3105263,1.4,7.247368421,0.065789474,0.0,0.0,0.263157895,0.0,0.0,0.0,0.0,41.27260274,7133.764384,70.00872764401755,25.999105047656258,5.8473684210000005,43136.96712,5.277152063,0.441599936,296.2302891
376,266080,Salmonella,2015/5/21,2015/5/21,8,AL,Alabama,Walker,,,,,,,,,,,,,,,,,,,65.9,75.2,59.0,62.4,1016.1383056640625,1000.0,3.7,8.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,42.4,3157.128767,88.4955766880623,16.1383056640625,5.2,36178.69589,4.43565249,0.401914382,83.46194314
377,266105,Salmonella,2015/7/6,2015/7/6,14,CO,Colorado,Boulder,,,,,,,,,,,,,,,,,,,59.43333333,67.4,55.6,60.35,1015.538818359375,845.15,3.15,8.45,0.83,0.0,0.0,0.666666667,0.0,0.0,0.333333333,0.0,35.74876712,34767.95068,103.3147422534272,170.38881835937502,5.299999999999999,70164.8411,6.462119119,0.224205523,423.4383073
378,266116,Salmonella,2015/9/6,2015/9/19,7,IL,Illinois,Cook,,,,,,,,,,,,,,,,,,,69.53809524,78.16428571,62.36904762,57.72857143,1015.607143,993.3190476,9.05952381,17.38809524,0.143214286,0.0,0.011904762,0.261904762,0.0,0.0,0.142857143,0.0,35.76,177121.4,66.14170405447128,22.288095399999975,8.328571429999998,54954.9,5.642707905,0.089558215,5532.879312
379,266121,Salmonella,2015/8/14,2015/8/17,10,TX,Texas,Ellis,,,,,,,,,,,,,,,,,,,84.325,97.6,71.225,63.2,1014.6714477539062,990.475,3.1,7.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.57534247,9078.472603,49.25646679775378,24.196447753906227,4.875,62111.59589,4.353227631,0.606099647,166.1488588
380,266126,Salmonella,2015/10/2,2015/10/19,19,IL,Illinois,Kane,,,,,,,,,,,,,,,,,,,54.39444444,67.51666667,44.28888889,42.02222222,1019.422222,993.35,8.355555556,15.56111111,0.003888889,0.0,0.111111111,0.055555556,0.0,0.0,0.0,0.0,35.58931507,25910.16438,62.895938480522695,26.07222200000001,7.205555554,70554.63836,5.089002673,0.213050646,1004.781261
381,266136,Salmonella,2015/10/2,2015/10/4,5,TX,Texas,Galveston,,,,,,,,,,,,,,,,,,,72.82,79.42666667,65.84,58.26666667,1012.777778,1012.6,8.473333333,17.15833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.42438356,23130.20548,60.33569972291024,0.17777799999998933,8.684999997000002,61882.74247,5.465787029,0.360469947,802.7049907
382,266162,Salmonella,2015/8/23,2015/8/23,20,RI,Rhode Island,Kent,,,,,,,,,,,,,,,,,,,73.0,81.0,68.0,67.1,1016.5,1014.3,7.6,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.30684932,8744.863014,81.80398386362194,2.2000000000000455,4.4,63477.12329,5.917165108,0.176761134,979.9319498
383,266193,Salmonella,2015/10/16,2015/10/16,21,OR,Oregon,Union,,,,,,,,,,,,,,,,,,,52.2,78.8,33.8,31.3,1016.5560302734375,923.1,0.9,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.07917808,1713.416438,44.62443709806393,93.45603027343748,4.199999999999999,43380.97808,5.227695202,3.782141524,12.63760562
384,266198,Salmonella,2015/10/20,2015/10/27,10,VA,Virginia,Essex,,,,,,,,,,,,,,,,,,,55.65,69.525,45.075,42.025,1019.9683227539062,1020.9875,1.65,6.875,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,44.39383562,521.7424658,60.09658104216222,-1.0191772460937045,5.225,42258.79315,8.714463638,2.21483857,43.41624507
385,266221,Salmonella,2015/9/26,2015/9/27,10,WI,Wisconsin,Sauk,,,,,,,,,,,,,,,,,,,63.6,77.05,52.625,55.8,1020.7,990.95,4.225,8.925,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,40.38315068,2848.991781,75.74981731837121,29.75,4.700000000000001,51001.1,8.375120007,1.754439294,75.53540887
386,266271,Salmonella,2015/3/18,2015/3/19,38,AZ,Arizona,Pinal,,,,,,,,,,,,,,,,,,,67.35,78.35,59.9,46.625,1014.0430297851562,961.75,4.4,13.975,0.005,0.0,0.0,0.75,0.0,0.0,0.5,0.0,37.38767123,44348.14384,47.37112268694574,52.29302978515625,9.575,49640.70548,5.374084124,1.579436363,72.65797991
387,266290,Salmonella,2015/10/4,2015/10/4,48,TX,Texas,Parker,,,,,,,,,,,,,,,,,,,67.7,84.0,54.0,47.7,1014.4,980.3,4.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,9971.364384,48.737088996582536,34.10000000000002,2.5999999999999996,65535.69041,4.447012834,0.608806797,133.016725
388,266294,Salmonella,2015/8/21,2015/8/21,9,OH,Ohio,Cuyahoga,,,,,,,,,,,,,,,,,,,69.25,76.775,59.85,51.7,1018.633333,992.0,8.35,15.475,0.0425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,45737.19726,53.635136718145446,26.633332999999993,7.125,44198.29863,5.94771562,0.087956902,2768.978438
389,266336,Salmonella,2015/10/25,2015/10/25,18,FL,Florida,Alachua,,,,,,,,,,,,,,,,,,,72.7,86.0,61.0,64.9,1018.1,1012.3,4.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.55506849,27616.10685,76.57025445144178,5.800000000000068,7.0,42233.70137,6.824594725,0.379112439,288.2338439
390,266339,Salmonella,2015/7/17,2015/7/28,17,SC,South Carolina,Berkeley,Charleston,Clarendon,Colleton,Georgetown,Sumter,,,,,,,,,,,,,,82.83205128,92.20320513,75.16153846,72.83712121,1013.21,1010.310185,4.595138889,11.38194444,0.056984848,0.0,0.070512821,0.326923077,0.0,0.0,0.134615385,0.0,39.74748858,10619.12466,71.95179421037264,2.8998149999999896,6.786805551,42173.64977,6.293384733,0.948199473,150.9114486
391,266367,Salmonella,2015/11/11,2015/11/11,14,OH,Ohio,Butler,,,,,,,,,,,,,,,,,,,43.3,62.0,32.8,36.7,1017.3,994.2,1.65,7.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.22739726,22885.53425,77.35806154319961,23.09999999999991,5.35,57072.24658,6.434560493,0.125574031,795.0661351
392,266454,Salmonella,2015/2/23,2015/3/12,6,ID,Idaho,Ada,,,,,,,,,,,,,,,,,,,42.25,56.35,29.48888889,23.64444444,1020.366667,918.4944444,5.266666667,12.1,0.005,0.0,0.0,0.166666667,0.055555556,0.0,0.0,0.0,35.74863014,28273.63014,47.32997287728612,101.87222259999999,6.833333333,56261.65068,5.664961273,0.420507704,395.30133
393,266676,Salmonella,2015/11/21,2015/11/21,20,FL,Florida,Polk,,,,,,,,,,,,,,,,,,,73.7,80.23333333,68.6,69.76666667,1014.7,1009.566667,3.066666667,7.966666667,0.046666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,35129.52055,87.55256175296572,5.133332999999993,4.9,43073.84932,6.644924042,1.44817149,343.9393863
394,266821,Salmonella,2015/8/1,2015/8/30,9,CO,Colorado,Douglas,,,,,,,,,,,,,,,,,,,71.84,89.18666667,56.46333333,46.67666667,1014.596667,824.4866667,6.9,15.92666667,0.099,0.0,0.033333333,0.566666667,0.0,0.033333333,0.433333333,0.033333333,37.35068493,26448.28767,40.72410596081843,190.11000030000002,9.02666667,102753.3288,3.906482685,0.107094715,360.0104666
395,266822,Salmonella,2015/12/12,2015/12/12,16,NV,Nevada,Carson City,,,,,,,,,,,,,,,,,,,31.5,41.0,23.0,21.9,1020.576171875,854.1,1.8,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.31561644,6295.276712,67.21163887089536,166.47617187499998,7.1000000000000005,49980.9863,7.079037934,0.083481823,377.6170861
396,266858,Salmonella,2015/12/16,2015/12/17,7,OR,Oregon,Marion,,,,,,,,,,,,,,,,,,,43.05,46.5,37.725,40.675,1019.55,1012.05,7.2,13.75,0.275,0.0,0.25,1.0,0.0,0.0,0.0,0.0,35.60794521,19799.11507,91.24762962479139,7.5,6.55,47402.5863,5.877683897,4.830177265,271.1253794
397,266936,Salmonella,2015/12/31,2016/1/3,7,IA,Iowa,Muscatine,,,,,,,,,,,,,,,,,,,26.15,32.0,19.85,18.75,1020.715087890625,1003.625,8.6,14.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,38.12890411,1424.314384,73.1608675859482,17.090087890625,5.9,55308.5774,5.486355483,0.821380776,98.32469295
398,266987,Salmonella,2015/6/24,2015/7/2,6,AZ,Arizona,Pima,,,,,,,,,,,,,,,,,,,89.14444444,103.1111111,76.31111111,57.72962963,1010.177778,924.7555556,7.12962963,19.10740741,0.030740741,0.0,0.0,0.388888889,0.0,0.0,0.305555556,0.0,37.9509589,57988.88767,34.81355588435149,85.42222240000001,11.97777778,46196.81918,6.550155705,0.18236559,108.4018589
399,267008,Salmonella,2015/11/14,2015/11/14,5,FL,Florida,Bradford,,,,,,,,,,,,,,,,,,,58.2,71.6,48.2,42.7,1018.045654296875,1015.4,5.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.94849315,2378.260274,56.261872928091414,2.6456542968750227,7.1,40625.86301,3.440555435,0.303969825,93.58292154
400,267020,Salmonella,2015/12/17,2015/12/17,24,HI,Hawaii,Honolulu,,,,,,,,,,,,,,,,,,,76.31666667,81.76666667,72.46666667,65.1,1017.5,1016.833333,9.766666667,16.01666667,0.023333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,37.18849315,61781.07945,68.33186515236325,0.6666669999999613,6.2500000029999985,73614.71507,7.624031401,0.419355889,1624.688829
401,267169,Salmonella,2015/11/29,2015/12/13,17,GA,Georgia,Gwinnett,,,,,,,,,,,,,,,,,,,55.31333333,64.04,43.88,42.4,1015.2106323242188,983.2583333,4.2,9.093333333,0.0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,34.31369863,51134.17808,61.71973484237571,31.952299024218746,4.893333333,60326.26027,5.119063854,0.156053708,1959.350291
402,267197,Salmonella,2015/6/19,2015/6/22,13,WA,Washington,King,,,,,,,,,,,,,,,,,,,64.9125,76.34375,56.01875,47.31666667,1017.375,1011.266667,4.96875,9.61875,0.00875,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,37.2,134902.7137,52.90310385294793,6.108333000000016,4.65,74236.82055,5.64443948,0.29590896,958.8358246
403,267198,Salmonella,2015/6/2,2015/6/15,275,ID,Idaho,Ada,,,,,,,,,,,,,,,,,,,72.32857143,88.43571429,56.07142857,42.79285714,1010.314286,912.2071429,6.242857143,14.84285714,0.019285714,0.0,0.0,0.214285714,0.0,0.0,0.142857143,0.0,35.66890411,27961.10411,34.55308981674756,98.10714310000003,8.599999997,56115.22055,5.674565126,0.430463059,393.2153558
404,267203,Salmonella,2015/10/16,2015/10/25,22,AR,Arkansas,Garland,,,,,,,,,,,,,,,,,,,64.42,76.9,54.76,46.49,1022.69,1002.85,4.84,10.02,0.122,0.0,0.0,0.3,0.0,0.0,0.1,0.0,44.1,6312.70411,52.16762742914904,19.840000000000032,5.18,39396.39041,6.484736587,0.33269777,142.8684581
405,267240,Salmonella,2015/12/30,2016/1/8,9,CT,Connecticut,New Haven,,,,,,,,,,,,,,,,,,,31.01666667,41.42,21.42,16.46333333,1021.7,1011.086667,5.283333333,10.25333333,0.035666667,0.0,0.066666667,0.066666667,0.0,0.0,0.0,0.033333333,39.84728767,35407.02548,54.282691008895334,10.613333000000011,4.969999997,62628.05315,5.157866763,0.17163936,1427.980859
406,267267,Salmonella,2015/6/21,2015/6/21,24,WA,Washington,King,,,,,,,,,,,,,,,,,,,65.8,76.875,55.625,45.56666667,1013.875,1007.733333,6.175,11.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,134894.4767,48.015993955727126,6.141666999999984,5.05,74233.71507,5.644371542,0.295908322,958.8120226
407,267462,Salmonella,2014/8/29,2014/10/11,10,CA,California,Los Angeles,,,,,,,,,,,,,,,,,,,75.55522133,87.17712418,64.72684938,50.90654245,1010.831506,975.9851971,5.572422757,11.98140226,0.000621843,0.0,0.044637552,0.020350564,0.0,0.0,0.002525253,0.0,35.15616438,282663.1096,42.11460466040565,34.84630889999994,6.408979502999999,55898.04795,5.457674641,0.348354962,2443.677365
408,267358,Salmonella,2015/2/4,2015/2/12,8,WA,Washington,King,,,,,,,,,,,,,,,,,,,51.8,57.8962963,46.08333333,46.76296296,1011.182407,1004.9,4.690740741,9.467592593,0.29537037,0.0,0.111111111,0.694444444,0.0,0.0,0.0,0.0,37.2,137085.5151,82.87477055880717,6.282407000000035,4.776851851999999,75059.7726,5.662442934,0.296078128,965.1433543
409,267376,Salmonella,2015/3/26,2015/4/4,28,ID,Idaho,Ada,,,,,,,,,,,,,,,,,,,50.92,66.16,34.41,29.22,1020.94,919.87,6.72,14.17,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,35.72643836,28186.63836,42.98643599489759,101.07000000000005,7.45,56220.89178,5.667634511,0.423278782,394.720698
410,267384,Salmonella,2015/6/14,2015/6/15,6,UT,Utah,Salt Lake,,,,,,,,,,,,,,,,,,,78.7,90.05,61.55,45.5,1006.6,867.1,7.6,14.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,31.6639726,55938.71507,30.998055926862794,139.5,6.4,61812.75205,5.13655666,0.102655102,1444.234041
411,267466,Salmonella,2014/4/8,2014/4/8,5,CA,California,Los Angeles,,,,,,,,,,,,,,,,,,,71.12352941,84.62941176,54.17647059,36.225,1018.442857,981.7428571,4.123529412,10.27647059,0.0,0.0,0.058823529,0.0,0.0,0.0,0.0,0.0,35.24630137,283403.1342,27.859430524644154,36.699999899999966,6.152941178000001,55880.47123,5.530633476,0.358364857,2452.642684
412,267493,Salmonella,2015/6/7,2015/6/14,27,WA,Washington,King,,,,,,,,,,,,,,,,,,,66.828125,80.5625,54.709375,47.23333333,1016.9625,1010.833333,4.5625,8.83125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,135067.4534,49.34972269998382,6.1291669999999385,4.268750000000001,74298.93014,5.645798231,0.295921728,959.3118646
413,267494,Salmonella,2015/11/24,2015/11/24,10,WA,Washington,Grant,,,,,,,,,,,,,,,,,,,29.8,39.9,21.45,25.2,1010.15,964.6,6.0,22.05,0.075,0.0,0.5,0.0,1.0,0.0,0.0,0.0,32.11013699,4873.0,82.72514444292374,45.549999999999955,16.05,46968.86027,3.800525083,17.61413868,34.15551289
414,267507,Salmonella,2015/7/15,2015/7/15,73,AZ,Arizona,Navajo,,,,,,,,,,,,,,,,,,,67.45,82.05,58.1,51.2,1012.6,830.1,8.25,18.55,0.02,0.0,0.0,1.0,0.0,0.0,0.5,0.0,35.53890411,6650.589041,56.00614260816592,182.5,10.3,36280.78082,8.112542391,1.316529984,10.81022945
415,267510,Salmonella,2016/2/12,2016/2/12,9,TN,Tennessee,Williamson,,,,,,,,,,,,,,,,,,,35.86,45.6,28.55,22.28,1023.15,1000.79,3.61,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09506849,18475.73151,57.35754765164823,22.360000000000014,9.25,99993.19178,4.054057023,0.175974534,352.6936078
416,267685,Salmonella,2015/9/4,2015/9/10,160,DC,District of Columbia,District of Columbia,,,,,,,,,,,,,,,,,,,79.36142857,88.35285714,71.82714286,27.93428571,1016.595714,1014.714286,4.752857143,9.368571429,0.004285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,60720.24658,15.154979626617612,1.881428000000028,4.615714285999999,69743.20548,4.630221455,0.08131557,10451.55711
417,267703,Salmonella,2016/2/20,2016/2/28,87,OH,Ohio,Montgomery,,,,,,,,,,,,,,,,,,,41.89444444,55.72222222,30.5,31.51666667,1013.805556,977.5666667,10.45555556,17.56666667,0.206111111,0.133333333,0.055555556,0.277777778,0.222222222,0.0,0.0,0.0,39.50794521,30057.97534,66.37297101659549,36.23888929999998,7.1111111099999995,45282.54521,6.541481566,0.064805223,1157.776201
418,267727,Salmonella,2015/9/20,2015/9/28,5,PA,Pennsylvania,Franklin,,,,,,,,,,,,,,,,,,,63.38777778,76.56,53.46888889,52.67,1024.195556,990.9922222,3.732222222,8.628888889,0.016666667,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,40.68054795,7288.2,68.08127235538085,33.20333379999988,4.896666667000001,53534.15342,5.816148974,1.255420144,196.4766553
419,267839,Salmonella,2015/8/31,2015/9/8,252,AZ,Arizona,Navajo,,,,,,,,,,,,,,,,,,,66.15,80.68333333,55.78333333,53.57222222,1014.255556,830.75,5.761111111,15.22222222,0.152222222,0.0,0.0,0.666666667,0.0,0.0,0.666666667,0.0,35.4969863,6558.369863,63.91653810731993,183.50555599999996,9.461111109,36374.39726,8.039552456,1.313840535,10.80788439
420,267919,Salmonella,2015/8/22,2015/8/22,5,AZ,Arizona,Graham,,,,,,,,,,,,,,,,,,,87.7,99.0,73.9,59.2,1008.1,903.7,10.2,19.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32.0,2606.517808,38.40365909622296,104.39999999999998,8.8,46605.73699,5.203187561,0.810268712,8.078885215
421,268427,Salmonella,2015/11/7,2015/11/9,7,IL,Illinois,Lake,,,,,,,,,,,,,,,,,,,42.85,52.7,33.93333333,30.6,1026.3,998.9,5.883333333,11.68333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25808219,39165.14521,61.6430699861206,27.399999999999977,5.799999997,77895.21644,4.933622921,0.129494288,1584.805157
422,268549,Salmonella,2015/9/25,2015/10/22,9,AL,Alabama,Tuscaloosa,,,,,,,,,,,,,,,,,,,66.74642857,80.13928571,56.14464286,54.8,1017.0,1010.425,4.267857143,9.557142857,0.047142857,0.0,0.017857143,0.107142857,0.0,0.0,0.017857143,0.0,31.66863014,15602.51096,65.48035123277182,6.5750000000000455,5.289285714000001,46474.76575,6.020848696,0.197990144,150.6166291
423,268592,Salmonella,2016/2/6,2016/2/8,10,IL,Illinois,Cook,,,,,,,,,,,,,,,,,,,33.56666667,42.61111111,27.17777778,25.68888889,1014.983333,991.6,8.066666667,14.77777778,0.0,0.0,0.0,0.111111111,0.333333333,0.0,0.0,0.0,36.17808219,175908.2027,72.50177872003225,23.383332999999993,6.711111112999999,56886.01096,5.60517642,0.091090631,5546.015848
424,268683,Salmonella,2016/4/16,2016/4/19,7,FL,Florida,Volusia,,,,,,,,,,,,,,,,,,,69.61875,75.4625,63.30625,58.68125,1021.8,1020.6625,10.5625,15.725,0.01625,0.0,0.0,0.25,0.0,0.0,0.0,0.0,46.56794521,35689.38356,68.25097209111888,1.1374999999999318,5.1625,42021.90274,7.507727758,0.424814968,463.292358
425,268717,Salmonella,2016/3/12,2016/8/12,15,UT,Utah,Wasatch,,,,,,,,,,,,,,,,,,,56.79350649,74.87272727,40.34545455,33.50909091,1014.3106079101562,826.9525974,4.194805195,15.64545455,0.0,0.0,0.012987013,0.331168831,0.077922078,0.0,0.0,0.0,33.20958904,2713.890411,41.26137289588812,187.3580105101563,11.450649355,69558.81781,6.913462262,0.102508178,23.36824551
426,268767,Salmonella,2016/4/22,2016/4/30,9,WI,Wisconsin,Dane,,,,,,,,,,,,,,,,,,,49.31111111,63.0,38.12222222,39.41111111,1014.488889,982.8111111,8.166666667,14.54444444,0.083333333,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,34.7630137,37982.74521,68.55580378923057,31.677777900000024,6.377777773,64338.85479,5.865998838,0.515597013,431.0847552
427,268776,Salmonella,2015/3/17,2015/3/24,6,CA,California,Monterey,,,,,,,,,,,,,,,,,,,57.70104167,68.22395833,48.19270833,49.625,1020.861458,1015.05625,4.646875,10.56666667,0.001875,0.0,0.166666667,0.03125,0.0,0.0,0.0,0.0,33.45643836,25056.14384,74.42777429390345,5.805207999999993,5.91979167,58739.22055,6.135445926,12.58397065,130.3650619
428,268793,Salmonella,2015/12/13,2015/12/18,8,CA,California,San Francisco,,,,,,,,,,,,,,,,,,,50.975,55.58333333,47.2,43.27951431274414,1020.633333,1005.4638671875,6.591666667,14.08333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.59575342,64114.44795,74.84222357901983,15.169465812499993,7.491666663,78501.83014,6.810039978,0.143289077,17699.34856
429,268795,Salmonella,2016/3/18,2016/4/27,51,GA,Georgia,Cobb,,,,,,,,,,,,,,,,,,,61.3097561,71.09634146,49.57560976,44.07560976,1017.939024,980.1097561,6.662195122,13.36829268,0.082682927,0.0,0.0,0.292682927,0.0,0.0,0.048780488,0.0,36.24547945,65410.52603,53.090858658025944,37.82926789999999,6.706097558,68215.83014,5.830217396,0.106186069,2143.71574
430,268796,Salmonella,2015/6/20,2015/10/2,11,CA,California,Alameda,,,,,,,,,,,,,,,,,,,66.60238095,76.64666667,60.1915873,53.71460317,1013.566825,1006.998095,6.54015873,12.68984127,0.00031746,0.0,0.001587302,0.03968254,0.0,0.0,0.006349206,0.0,36.97780822,99869.0137,63.252852757462996,6.5687299999999595,6.149682540000001,74492.39178,4.917717208,0.206769768,2123.483302
